System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
K,0,3,0,DUALC2,20645.6,5.81353,-17094.3,250,33235,0.0756224,0.00039909,12.9976

K,0,2,0,DUALC2,37894.5,10.6706,-34343.2,441,50023,0.167466,5.4506e-05,19.8013

K,0,3,0,DUALC2,37731,10.6246,-34179.7,339,31370,0.165851,0.00465852,12.5884

K,0,2,0,DUALC2,37674.2,10.6085,-34122.9,262,50086,0.16603,6853.65,19.4028


K,1,0,0,S268,5.26501e-05,91.8678,-5.2077e-05,12,119,3.28492e-05,4.19324e-07,0.0210354

K,1,0,0,QGROW7,859.763,2.00885e-05,-4.27979e+07,3139,3426,3.53269e-05,6.05983e-07,28.483

K,0,2,0,DUALC2,37674.2,10.6085,-34122.9,262,50086,0.16603,6853.65,19.2576


K,1,0,0,S268,3.09098e-05,53.9338,-3.03367e-05,8,88,1.90452e-05,2.40504e-06,0.014192

K,0,2,1,QSHARE2B,139.375,0.0119087,11564.3,257,50057,637.908,2505.92,58.1672




K,1,0,0,S268,0.000147143,256.745,-0.000146569,71,450,9.51383e-05,6.52583e-07,0.0904768

K,1,0,0,S268,3.09098e-05,53.9338,-3.03367e-05,8,88,1.90452e-05,2.40504e-06,0.0184663

K,1,0,0,S268,2.27931e-05,39.7711,-2.222e-05,6,76,1.45657e-05,6.95843e-06,0.0175067

K,1,0,0,S268,2.17415e-05,37.9362,-2.11684e-05,7,80,1.32042e-05,1.79403e-06,0.0183528

K,1,0,0,S268,3.6915e-05,64.412,-3.63419e-05,11,93,3.07903e-05,4.54459e-06,0.0514224

K,1,0,0,S268,4.3417e-05,75.7572,-4.28439e-05,7,53,2.56448e-05,1.05815e-05,0.0260587

K,1,0,0,QPCBLEND,0.0012306,0.156913,-0.00907314,115,16728,9.9e-05,7.84609e-06,13.3609

K,1,0,0,CVXQP1S,1.63532,0.000141089,11589.1,1079,8611,9.96166e-05,2.70821e-09,23.4649

S,1,2,0,CVXQP1S,75.8588,0.00654479,11514.9,1127,50017,0.00356335,1.58664e-08,210.111


K,1,0,0,S268,4.3417e-05,75.7572,-4.28439e-05,7,53,2.56448e-05,1.05815e-05,0.0169537


K,1,0,0,S268,6.48422e-05,113.141,-6.42691e-05,12,80,4.16646e-05,2.10867e-06,0.0246402

K,1,2,0,QPCBLEND,0.000368265,0.0469574,-0.00821081,280,50018,0.0430315,0.0371078,37.6938

K,1,2,0,QPCBLEND,4.64214e-05,0.00591917,-0.00788896,281,50193,0.0107803,0.0684237,38.1069

K,1,0,0,QPCBLEND,0.00113318,0.144491,-0.00897572,105,15019,9.53205e-05,0.000307596,11.6687

K,1,0,0,S268,9.90546e-05,172.838,-9.84815e-05,22,163,6.24148e-05,2.44608e-06,0.032968

K,1,0,0,S268,9.90546e-05,172.838,-9.84815e-05,22,163,6.24148e-05,2.44608e-06,0.0394504

K,1,0,0,QPCBLEND,0.00127951,0.16315,-0.00912205,97,13261,9.80147e-05,4.44125e-06,10.4254

K,1,0,0,QGROW7,859.762,2.00885e-05,-4.27979e+07,3153,3509,3.71482e-05,2.95777e-07,29.8425


K,1,0,0,S268,9.90546e-05,172.838,-9.84815e-05,22,163,6.24148e-05,2.44608e-06,0.0292071

K,1,0,0,QPCBLEND,0.000798202,0.101778,-0.00864074,83,10942,9.64051e-05,0.000724208,8.57311

K,1,0,0,QGROW7,859.762,2.00885e-05,-4.27979e+07,3153,3509,3.71482e-05,2.95777e-07,29.0692

K,1,0,0,PRIMALC1,6.31453,0.00102588,-6148.94,685,27496,9.48493e-05,0.000186394,31.3756

S,1,2,0,CVXQP1S,11.0761,0.000955602,11579.6,423,50037,0.000697614,1.32828e-07,189.323

K,1,0,0,S268,4.17881e-05,72.915,-4.1215e-05,8,91,2.74718e-05,1.87495e-06,0.0237247

K,1,0,0,QPCBLEND,0.000513816,0.0655166,-0.00835636,100,14342,7.47995e-05,2.13618e-08,11.1969

S,1,2,0,CVXQP1S,10.8945,0.00093993,11579.8,427,50147,0.000687119,1.26771e-07,188.048



S,1,2,0,CVXQP1S,8.39649,0.000724415,11582.3,335,20026,0.000536693,1.4456e-07,78.5492
S,1,2,0,CVXQP3S,3.44482,0.000288428,11940,344,20002,0.000533903,1.62989e-07,106.518
K,0,2,0,DUALC2,38130.6,10.7371,-34579.3,204,20025,0.171945,3793.61,8.23126
K,1,3,0,DUALC5,0.373525,0.00087429,426.859,3825,16303,0.000998861,6.62434e-08,10.9937
K,1,0,0,PRIMALC1,5.9953,0.000974014,-6149.26,642,15333,8.96692e-05,1.14801e-05,18.2743
S,1,0,0,PRIMALC8,5.66496,0.000309401,-18303.8,344,15228,9.48025e-05,0.000503989,17.3861
S,1,3,0,QBRANDY,0.0162618,5.731e-07,28375.1,221,16354,0.000109531,4.07084e-06,42.3176
S,1,0,0,QGROW7,859.761,2.00885e-05,-4.27979e+07,3140,3442,4.07071e-05,5.43228e-07,29.7826
K,1,2,0,QISRAEL,442.16,1.74437e-05,2.53474e+07,209,20058,0.0534504,311.766,51.3726
S,1,0,0,QPCBLEND,0.000491359,0.0626531,-0.0083339,72,5657,6.64783e-05,1.10024e-05,3.98492
K,0,2,1,QSHARE2B,127.787,0.0109185,11575.9,209,20048,134.319,2291.6,23.7407
S,1,3,0,S268,0.00775596,13533.2,-0.00775538,50,346,0.00585951,0.00235278,0.0262907

K,1,0,0,S268,4.17881e-05,72.915,-4.1215e-05,8,91,2.74718e-05,1.87495e-06,0.0204279

K,1,0,0,S268,6.1047e-05,106.519,-6.04739e-05,16,218,3.98674e-05,1.57939e-06,0.0344359

K,1,0,0,S268,5.4753e-05,95.5371,-5.41799e-05,24,311,3.5333e-05,7.75765e-07,0.0641166

K,1,2,1,QPCBLEND,0.00218142,0.278152,-0.00566113,210,20030,166.066,1243.36,15.2967

K,1,2,0,QPCBLEND,3.92451e-05,0.00500413,-0.00788179,223,20020,0.0185314,0.11881,15.66

K,1,0,0,QPCBLEND,0.000526906,0.0671857,-0.00836945,108,8538,7.03055e-05,0.000162752,6.79158
