System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
S,1,4,0,CVXQP1S,0.11988,1.03428e-05,11590.6,395,12508,7.21584e-06,2.17037e-06,60.1263
S,1,0,0,CVXQP2S,0.00829628,1.02159e-06,8120.93,71,366,8.79008e-07,5.51425e-08,2.03036

S,1,4,0,CVXQP1S,0.3141,2.70992e-05,11590.4,440,12872,1.89372e-05,1.51927e-06,60.1365

S,1,4,0,CVXQP1S,0.135347,1.16771e-05,11590.6,394,12600,8.14715e-06,2.43779e-06,60.127

S,1,4,0,CVXQP1S,0.133625,1.15286e-05,11590.6,399,12800,8.04338e-06,2.29271e-06,60.0041
S,1,0,0,CVXQP2S,0.00829628,1.02159e-06,8120.93,71,366,8.79008e-07,5.51425e-08,2.13825

S,1,4,0,CVXQP1S,0.120145,1.03656e-05,11590.6,394,12468,7.23182e-06,2.12334e-06,60.088
S,1,0,0,CVXQP2S,0.00829628,1.02159e-06,8120.93,71,366,8.79008e-07,5.51425e-08,1.97965
