System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,0,0,0,LISWET11,24.5247,0.495209,24.9993,43,285,1074,49,83,8.2039e-07,9.77149e-10,1.31641,0,0
L,0,4,0,CVXQP3L,1.15706e+08,0.999952,5520.82,1,4,500,5,0,0.843528,1.08862e-08,12.7483,0,1
S,0,0,0,LISWET12,1711.93,0.985608,24.9987,44,271,4723,42,117,8.4766e-07,9.91537e-10,2.35965,0,0
S,1,0,0,LISWET2,0.000659569,2.63848e-05,24.9974,43,294,425,59,63,7.64589e-07,2.88003e-10,1.10099,0,0
S,1,0,0,LISWET3,0.000521799,2.0871e-05,25.0007,43,289,2817,52,108,7.61362e-07,5.24414e-10,1.88401,0,0
S,1,0,0,LISWET4,0.000528943,2.11576e-05,24.9996,43,297,624,56,77,7.62334e-07,9.81932e-11,0.99558,0,0
S,1,0,0,LISWET5,0.000528074,2.1094e-05,25.0337,43,297,509,60,70,7.60554e-07,2.22349e-10,0.936386,0,0
S,1,0,0,LISWET6,0.000566464,2.26624e-05,24.9952,43,293,781,54,76,7.64065e-07,2.50401e-10,1.1193,0,0
S,0,0,0,LISWET7,473.839,0.949879,25.0022,43,299,732,65,70,7.64849e-07,2.68559e-10,1.23484,0,0
S,0,4,0,CVXQP3M,411865,0.302214,950963,18,262,6934,44,0,0.080594,1.69785e-05,10.1497,0,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0022,43,298,775,50,85,7.63405e-07,3.66957e-10,1.07723,0,0
S,1,0,0,CVXQP3S,0.000202276,1.69362e-08,11943.4,140,2044,9436,121,0,6.56337e-07,0.000189305,0.240421,3283,0
S,1,0,0,DPKLO1,7.2121e-09,1.94871e-08,0.370096,8,19,0,2,0,3.94583e-07,5.00017e-07,0.00150233,0,0
S,0,0,0,LISWET9,1938.25,0.987265,25.0017,43,289,1785,44,116,7.81454e-07,1.2454e-10,1.454,0,0
S,1,0,0,LOTSCHD,0.00518468,2.16171e-06,2398.41,11,18,72,8,0,7.90469e-07,8.3394e-13,0.000195209,0,0
S,1,0,0,MOSARQP1,5.80218e-06,6.08913e-09,-952.875,32,48,686,10,12,9.97867e-07,2.60902e-12,0.0943967,0,0
S,1,0,0,MOSARQP2,0.000175624,1.09938e-07,-1597.48,15,30,355,14,8,7.33557e-07,1.091e-10,0.0225177,0,0
S,0,0,0,POWELL20,7.7815e+09,0.149387,4.43081e+10,72,1179,1423,166,778,9.74332e-07,1.90021e-07,2.61752,0,0
S,1,0,0,PRIMAL1,2.39311e-08,6.83492e-07,-0.035013,3,10,36,3,7,3.98362e-07,7.47284e-06,0.00390437,0,0
S,1,0,0,PRIMAL2,5.24015e-09,1.55339e-07,-0.0337337,3,13,4,6,4,8.95093e-08,3.04347e-06,0.00615846,0,0
S,1,0,0,PRIMAL3,9.79535e-09,7.21542e-08,-0.135756,3,24,30,8,16,9.03839e-08,1.68023e-05,0.0188919,0,0
S,1,0,0,PRIMAL4,9.05752e-09,1.214e-08,-0.746091,3,28,44,6,22,7.23679e-07,6.70544e-05,0.0169385,0,0
S,1,0,0,PRIMALC1,0.000864754,1.4049e-07,-6155.25,30,132,87,9,116,6.53936e-07,8.78056e-11,0.00563417,0,0
S,1,0,0,PRIMALC2,0.00577032,1.62484e-06,-3551.31,18,155,251,13,134,7.31747e-07,1.67774e-06,0.00454992,0,0
S,1,0,0,PRIMALC5,0.000722162,1.69033e-06,-427.233,10,139,404,12,119,3.30213e-07,8.20442e-07,0.0093255,0,0
S,1,0,0,PRIMALC8,1.10325e-05,6.02558e-10,-18309.4,40,132,262,22,14,7.53795e-07,2.47363e-10,0.014504,0,0
S,0,4,0,DTOC3,2182.47,9.27674,2417.73,167,3321,13033,8,0,0.0936836,293.611,10.0285,0,0
S,1,0,0,DUAL1,1.12534e-07,3.21408e-06,0.0350129,10,16,229,10,0,7.6738e-07,1.11188e-11,0.00802012,0,0
S,1,0,0,DUAL2,4.12265e-08,1.22212e-06,0.0337336,9,30,177,4,0,9.15852e-07,9.47844e-08,0.00472221,0,0
